DATE,GOLD_PRICE,SILVER_PRICE,GPRD,GPRD_ACT,GPRD_THREAT,PLATINUM_PRICE,PALLADIUM_PRICE,COPPER_PRICE,ALUMINUM_PRICE,NICKEL_PRICE,ZINC_PRICE
2001-09-05,272.0,4.18,39.15,6.0,65.11,207.57582541146212,50.79163224190049,1.1706135778571787,0.7227457622325385,2.6534699593655118,0.24892714303270688
2001-09-06,272.9,4.17,37.73,21.5,44.83,214.5983407746095,51.70219407852027,1.1738409901699447,0.7376477701210405,2.69373020379545,0.24654161872084207
2001-09-07,273.15,4.17,70.12,44.74,83.96,213.29062158899578,52.94704293188063,1.1809095756916466,0.7444805001971647,2.722872535579141,0.24679749740982518
2001-09-10,271.75,4.18,38.24,41.58,28.9,212.4281965848619,52.3594991735241,1.1942069798961923,0.7441798493952914,2.7713343996473676,0.2425747141526431
2001-09-11,288.5,4.3,154.07,218.58,98.55,222.13627658667144,55.67507148673477,1.2583571349078586,0.7573491862526119,2.819301967185247,0.24817809107486422
2001-09-12,279.5,4.23,725.51,1319.54,294.28,215.51229241715959,53.12882573264021,1.2183361137053124,0.7610980298867248,2.7681083374759528,0.24406070071127217
2001-09-13,282.0,4.22,633.48,1178.85,206.31,215.44201651351844,54.49639802057703,1.2057788278641255,0.7559994120402855,2.841331488583935,0.2439541673301136
2001-09-14,286.3,4.29,667.81,1231.79,210.38,217.76378155395042,57.80975520514275,1.2214438250112583,0.7642220716256607,2.8541503073521226,0.2437396818505141
2001-09-17,289.95,4.38,744.77,1388.92,277.3,222.82870182629566,58.58116186674419,1.24206401720454,0.7599531285349105,2.8283514816013295,0.24231697621166404
2001-09-18,288.0,4.44,851.1,1544.36,336.04,222.3900954113752,58.92371522936189,1.243957768796248,0.7461807594766154,2.8439363756405784,0.24429131150750757
2001-09-19,290.65,4.69,755.6,1386.25,258.01,225.70336597067976,59.29563370479906,1.261988226306671,0.7566484962686609,2.8310817439931397,0.24507560000721573
2001-09-20,288.65,4.52,771.03,1444.14,276.31,220.27882266151354,57.778960920172004,1.2473385678838294,0.7665904967032734,2.8004683459062027,0.24372033246096747
2001-09-21,291.7,4.6,870.98,1446.21,493.91,226.68921325007267,58.42301382212005,1.266085356585561,0.775241044248899,2.8933226251562685,0.24727642807564268
2001-09-24,289.5,4.57,789.36,1278.34,510.2,222.36601440284971,57.27387100384102,1.2538685732240806,0.7702069674893586,2.8559759702871435,0.2477664722245957
2001-09-25,289.75,4.52,1045.6,1627.43,703.49,225.96347257770137,56.8245510604389,1.2436642672350606,0.7745618118655127,2.780541245279891,0.2512202060112227
2001-09-26,293.0,4.59,930.53,1477.6,625.5,230.8177865634795,56.7041752220198,1.2524420158176248,0.7666151317068289,2.919673027994804,0.24800849050317408
2001-09-27,291.8,4.59,786.58,1226.95,474.56,231.21030099777659,56.90967864285189,1.2252567131422643,0.7628160487671015,2.8506349532989836,0.25046212205388924
2001-09-28,292.95,4.64,776.38,1186.79,502.12,230.1742160579259,57.94628813287011,1.2472157807521493,0.7697487034077882,2.8432731172748587,0.24769598789986982
2001-10-01,291.95,4.65,617.37,893.43,419.52,229.75238231788956,57.47737142358433,1.2587035877092638,0.77166180903009,2.80992003012615,0.24676994503653213
2001-10-02,289.7,4.61,769.49,1234.88,462.99,226.94717891988105,59.59512338947686,1.2712086561145748,0.7510631702124295,2.798003140055063,0.2506237696527507
2001-10-03,289.7,4.6,818.96,1328.83,450.87,227.02664832034142,58.73590869327681,1.2374878340786417,0.73859623528039,2.86866727828323,0.2511135272238633
2001-10-04,290.1,4.64,702.59,1062.02,417.6,226.79079543447125,57.06770616146148,1.2330679431111808,0.7369096210029459,2.92028425368115,0.24994792379556446
2001-10-05,291.25,4.67,687.97,1042.29,423.42,223.1502218723286,56.99100273292997,1.2494985653485802,0.735045267639683,2.9184218176365153,0.24745800752887465
2001-10-08,292.15,4.64,616.22,1046.62,336.18,226.34847977063728,56.89821924993953,1.2360886253588854,0.7328032649343369,2.8319295598316505,0.24954380134111642
2001-10-09,288.25,4.52,706.4,1198.68,354.94,223.18101115146004,54.947354393665684,1.2467810191208586,0.7278593307182685,2.868722641702582,0.24996912021932724
2001-10-10,285.1,4.42,566.55,962.47,288.43,219.714813700923,55.908460833618,1.2554066254631553,0.728968136611622,2.79142986229873,0.2491231654642336
2001-10-11,281.5,4.42,496.64,886.24,210.61,215.77190601588666,55.483000845802785,1.2842480166822154,0.729195487521137,2.7990717661659734,0.24968181948977008
2001-10-12,284.7,4.46,588.47,1041.11,211.35,218.99807663291367,57.07100954349162,1.2756765703828776,0.732828106822557,2.8243836505576256,0.251857900574403
2001-10-15,281.55,4.39,449.56,741.35,207.99,214.6965928040148,54.77721758050707,1.2712013429792615,0.721829579875254,2.8568392625040278,0.2520444024025376
2001-10-16,281.45,4.35,630.97,1076.6,338.01,209.89678488204052,56.33015588893119,1.2551616236399958,0.7136386669662089,2.9279321636143147,0.24876180595514358
2001-10-17,282.55,4.36,618.74,1024.17,305.79,211.57585311349095,55.11509289496385,1.2529677325685233,0.7123569160563015,2.9761961416024825,0.24698394573900903
2001-10-18,279.57,4.26,530.52,946.43,185.74,210.4502775102682,54.96174117841914,1.2403685002296978,0.7178363417633236,2.9252980835113873,0.2475229901896131
2001-10-19,279.77,4.26,455.73,749.64,208.42,210.19735120361486,54.15042924551234,1.2053874203734098,0.7135806719491055,2.8714026183545722,0.24717648894313374
2001-10-22,275.6,4.23,422.81,710.26,238.08,204.75787070450932,53.66256875796722,1.2294002180932373,0.7094302886423766,2.7884268057758463,0.2460403347375492
2001-10-23,275.95,4.23,524.18,909.08,237.28,205.2096282908497,53.87590763417406,1.2108049017238414,0.7106188103181451,2.7362787246686144,0.24842159725181157
2001-10-24,275.5,4.21,505.96,860.46,217.79,201.94160737984936,54.969488504818315,1.205809879974332,0.7069123066922873,2.7737099476742806,0.24886453765175404
2001-10-25,277.25,4.21,405.52,722.63,172.82,201.17312779356214,55.186259115067266,1.2204668273573145,0.6991959659203235,2.7397563865873242,0.24871693294852548
2001-10-26,277.4,4.21,434.08,757.3,180.48,199.8038706112792,54.57329901541645,1.209915464716095,0.6983695452724643,2.7330290013806637,0.24750047012057996
2001-10-29,278.9,4.24,335.32,560.53,174.62,202.57486094100454,54.69385636252313,1.220242293585527,0.695509806408864,2.7479177332832925,0.24546381178138255
2001-10-30,280.35,4.26,381.04,673.95,168.64,202.904517032235,54.03256220299376,1.2156566544960463,0.6988929604074859,2.6901644157689293,0.2455438568593833
2001-10-31,279.65,4.22,480.0,803.44,256.23,201.5186125825216,54.776905740520405,1.210838038471365,0.6992838995984471,2.6515768105207442,0.24386497365674395
2001-11-01,279.95,4.22,399.28,697.82,151.66,205.68697937758327,54.796245165689754,1.2170864801832153,0.703324870239848,2.687714536451646,0.23876014197754844
2001-11-02,279.95,4.14,385.82,664.87,178.74,206.4186827822715,55.41152920762207,1.2446588094612376,0.6971080051082974,2.708574446119234,0.23697727532493454
2001-11-05,278.85,4.12,279.09,463.72,132.61,206.3167624546944,56.32798907544607,1.2390256029285807,0.7034432186875262,2.6396304525047283,0.2336655879052922
2001-11-06,279.9,4.15,430.88,761.62,172.79,206.34521629665494,55.35672064204554,1.233534366900932,0.705160251925324,2.602835072413071,0.23196236230573775
2001-11-07,280.45,4.16,419.39,690.77,222.38,205.5442488252561,56.15477158776633,1.2351465785657976,0.7068352327132787,2.643544174373332,0.2367149839849102
2001-11-08,277.65,4.1,269.07,430.19,143.53,199.1613945791869,54.89649110760164,1.2459692394222346,0.6956949907639393,2.5770684917776423,0.24170402840993677
2001-11-09,277.45,4.1,325.32,564.03,131.73,200.94876765772486,54.50379855537238,1.245105946422718,0.6954597804861424,2.529309053809065,0.239702581217616
2001-11-12,278.25,4.15,289.73,404.37,235.56,202.43327812689694,54.73441822057933,1.2737376599651702,0.6960689125419341,2.4980018348692687,0.2412648489001386
2001-11-13,277.75,4.16,445.86,795.07,219.32,201.72650615277973,53.65126502376882,1.2610270262036345,0.7060778180226899,2.4941247997339775,0.24069066980189222
2001-11-14,277.35,4.17,381.34,641.18,170.38,201.17707924259383,52.19341115056158,1.257917467615479,0.7054557341118632,2.5205674457516674,0.2363700535166997
2001-11-15,275.15,4.14,273.18,441.62,139.16,201.06362253848604,51.58882224875382,1.234201126987072,0.7009109292299013,2.522557973151131,0.2309079803742402
2001-11-16,274.85,4.12,293.02,472.96,181.0,197.79143254683717,51.46654220327582,1.2205765115088,0.700734408622099,2.475196025712578,0.2339857879006828
2001-11-19,273.0,4.08,257.04,411.44,108.37,195.3372457759028,51.94196420249708,1.2227178301596897,0.7065382856353601,2.5231943146275877,0.2305812190422251
2001-11-20,273.3,4.09,332.89,611.67,108.55,193.3757825303362,51.618542223814835,1.2301104007489267,0.7044851427472398,2.49950409919923,0.23084538977707583
2001-11-21,273.35,4.06,282.94,481.73,121.6,196.84420792592869,50.745382499265496,1.2459482468037757,0.6984687192777768,2.497125869537792,0.22986257255783982
2001-11-22,272.85,4.06,260.6,456.1,86.68,198.2091334290469,50.62158140959034,1.260926339239651,0.6932536984719291,2.4968714711765716,0.2332149249293043
2001-11-23,272.9,4.1,294.45,497.75,111.78,193.98235626100296,49.78981334231693,1.2577134065233457,0.6909411186968227,2.4905806806414414,0.22910908955077544
2001-11-26,273.15,4.06,206.59,347.99,88.85,191.28373256490124,50.90811066838406,1.280096040786233,0.691968309005856,2.49374755607021,0.22649275480428477
2001-11-27,273.65,4.07,297.28,501.54,152.12,191.3927753661638,50.88794117174487,1.2962426757795007,0.6867553074266678,2.492130788165363,0.22380159123821575
2001-11-28,274.35,4.15,360.98,544.35,206.84,190.9960840043037,51.49091669109923,1.3007263070286101,0.6893683277645012,2.559207013514303,0.22474858158153888
2001-11-29,274.05,4.11,208.19,367.81,65.74,188.31593448785043,50.948846413246905,1.2804510951624912,0.6922630476426495,2.553984063202869,0.22527211927378288
2001-11-30,274.4,4.17,238.01,368.48,149.02,192.23130037408492,51.2199802763817,1.2814404893219655,0.6941127099823792,2.572398734572708,0.22527273488132613
2001-12-03,277.55,4.24,212.03,311.87,132.96,195.03828934773765,52.158686945409805,1.2924812650559456,0.698550662982624,2.5349971898634984,0.22988432169511946
2001-12-04,275.75,4.17,280.51,477.6,141.53,194.70651916050974,51.77441231988026,1.2801212001370084,0.6870877988305998,2.5067430417659033,0.23040924001441906
2001-12-05,274.15,4.22,269.59,480.34,100.16,192.2747645638613,52.05384174833771,1.2887236111606495,0.6870742402850666,2.517253417811166,0.23256026788252956
2001-12-06,274.55,4.24,231.7,375.67,118.56,193.94703732904355,52.2448301433618,1.283788472376447,0.6913631295734248,2.5153710075471056,0.23562726995738506
2001-12-07,274.55,4.29,252.41,418.45,103.77,193.2302802661835,52.286541457388815,1.2847507128095745,0.6835609227968692,2.484629821819257,0.23661667199720893
2001-12-10,272.75,4.26,246.57,356.24,160.46,191.4459832519718,52.23780446721037,1.290827779411544,0.6945887004054916,2.4720751352962345,0.23866389340298289
2001-12-11,272.75,4.3,239.95,372.8,145.11,192.61926812484975,51.214653690140004,1.2937210107606523,0.6821314468465287,2.4132472467393318,0.2353220156216422
2001-12-12,274.25,4.28,279.69,470.52,155.05,190.58628304252025,52.40727525780912,1.2809428636272424,0.6794572549191765,2.4422349615386083,0.23312989516026117
2001-12-13,274.25,4.31,261.95,418.92,131.6,193.63474902246202,51.92357802781878,1.274689737887299,0.6811610776070525,2.4587852063732143,0.2303145851120129
2001-12-14,278.45,4.42,301.41,502.72,139.77,196.94842830102746,53.12769175708224,1.2778197395269457,0.675819288824772,2.414545130207118,0.22578050713996134
2001-12-17,277.85,4.41,253.74,408.9,121.39,199.04661065123366,53.693009239142285,1.2630180807802838,0.6809298287633111,2.366560490825638,0.2275859485683579
2001-12-18,280.35,4.47,215.06,331.97,132.68,198.71226565766537,55.519366617125044,1.2690143227627912,0.6787007327737283,2.4578957842043754,0.22358568471702284
2001-12-19,275.95,4.37,199.82,311.25,119.42,193.8465305250977,54.801461625534,1.2575970891675268,0.677866187620806,2.4367945958657367,0.21969812644436423
2001-12-20,276.15,4.46,245.17,394.4,125.1,191.78018960398407,55.72882112997409,1.243541683724244,0.6753924431310696,2.4133898651964465,0.2185025552051005
2001-12-21,278.15,4.53,229.58,404.25,123.97,193.65139514971133,55.90070075823901,1.2725519919322514,0.6692649385478097,2.402149904748984,0.21693252693284104
2001-12-24,278.05,4.54,213.46,354.67,118.33,193.72082698414445,56.10626023098659,1.2741948956857625,0.6687166080583576,2.4411358090338817,0.2155840568331481
2001-12-25,279.5,4.54,285.72,498.47,148.49,193.84372056770988,56.72448946038672,1.2780234435524451,0.6697433577029204,2.4325145393307475,0.21592474015267027
2001-12-26,279.25,4.56,188.34,254.03,138.19,191.74944556910566,57.93600642399202,1.2700738271128535,0.6709067046113362,2.4794851936918074,0.21182708152423949
2001-12-27,277.05,4.54,263.37,451.16,117.21,187.89027949027172,58.41316970040832,1.276711194246802,0.6721711380929195,2.474661188202296,0.20813697615233148
2001-12-28,276.55,4.54,263.67,407.24,172.93,187.47515063336724,59.70521729642648,1.2694805016325008,0.673142587509931,2.448102810934219,0.21462241438361596
2001-12-31,278.95,4.62,197.33,259.5,167.57,188.23407515352432,60.5102094923273,1.2718056077719608,0.677031549295036,2.4653715494688306,0.216932469738921
2002-01-02,278.85,4.58,232.91,361.2,150.64,186.9062610543707,58.01102475519489,1.2670944357686083,0.664854001612333,2.5046029063667246,0.21616024827798738
2002-01-03,278.45,4.65,196.56,308.39,123.26,189.53152232712725,55.89269042149302,1.289614158867724,0.6712203036241666,2.5013837833037473,0.2154608670599823
2002-01-04,278.95,4.7,187.88,282.59,93.19,189.72691503029472,55.031937782091234,1.2884740786534832,0.6706250416695788,2.4843837708107364,0.22082977136289794
2002-01-07,278.75,4.75,175.1,242.25,124.8,192.00195759507199,55.118855876430935,1.2878287316712775,0.6625471743489635,2.539740197811592,0.21872855268210786
2002-01-08,279.05,4.73,172.46,298.45,92.0,191.20752228290212,53.523828875498346,1.2839247727581204,0.6550528520787712,2.526426550629297,0.21654607140075566
2002-01-09,283.35,4.81,183.32,320.62,69.53,194.61786052947144,54.80198093200087,1.3043164903872282,0.6661076310142818,2.5086715003451654,0.215796587919245
2002-01-10,286.75,4.77,215.1,316.3,129.68,196.84223672646772,56.97210714094009,1.3160589969744378,0.661230914081271,2.5354839600599743,0.21777736287942395
2002-01-11,287.55,4.76,211.82,322.61,132.1,194.11131845004388,56.29615096929167,1.3072749803087769,0.6542656530212021,2.515962653287702,0.2188875925857987
2002-01-14,285.35,4.56,197.22,276.71,151.85,195.39050342516822,55.105302309626786,1.2942331347910925,0.6590873488213022,2.4944462061435084,0.21681160442672365
2002-01-15,284.55,4.62,186.35,281.87,117.55,194.59798094346812,54.93928018677173,1.303054976935812,0.6632294947177511,2.4853991982320465,0.21825551684504624
2002-01-16,287.55,4.62,159.03,227.34,89.82,198.10675040187502,55.26922234332591,1.2956234406734886,0.6726759973138647,2.4504860390037777,0.2209477307726727
2002-01-17,284.45,4.5,208.58,295.49,132.36,194.54362585375694,54.850688197558654,1.277319743394323,0.6731159768164431,2.488296809417205,0.22382659141389985
2002-01-18,283.55,4.38,179.68,271.59,139.77,193.62805279098905,55.82698070905151,1.251651352391458,0.6845881371766689,2.4518921399887064,0.22686455244653947
2002-01-21,282.55,4.34,148.09,209.8,90.74,191.31327609210985,54.688894100216494,1.24368143879911,0.6872454181596799,2.544093861130785,0.22827489923090596
2002-01-22,281.8,4.31,183.62,322.18,91.61,193.1692921791864,55.66615238829555,1.2336409332404858,0.6928298807450163,2.5526990616188434,0.2300850577294451
2002-01-23,279.25,4.28,163.93,265.18,92.59,192.03547965964347,56.34282166098495,1.2620281125093735,0.6931197492294546,2.5254533555857237,0.22861098181790251
2002-01-24,278.8,4.29,144.86,196.18,86.36,192.43784948224206,56.213592257564244,1.2411928614386318,0.6897418574079272,2.5348219683785342,0.23096863347970947
2002-01-25,279.45,4.32,138.53,162.12,105.17,195.5061244596749,57.71377956130606,1.2285131884172389,0.6874881854477822,2.504589268020535,0.22683287475429534
2002-01-28,279.05,4.27,152.35,210.29,103.94,197.48756942831272,56.19988794935624,1.2206890433702207,0.6853434296532086,2.4708770964334605,0.2265975057104448
2002-01-29,281.85,4.31,181.03,259.63,132.05,200.9854835451144,57.1972375808228,1.2333763414450498,0.679525390589664,2.4592241584967325,0.22549115607744785
2002-01-30,282.05,4.3,144.94,228.79,60.26,198.32938181124337,55.94692022321086,1.2616265878268351,0.6825097744331693,2.449330966203396,0.2273461020511991
2002-01-31,282.35,4.24,202.98,280.59,135.02,197.18905058350373,55.814211343036604,1.2751986856824353,0.6870585712535796,2.5126365252938614,0.2259303530067773
2002-02-01,286.25,4.32,165.49,234.88,125.95,197.931247333087,56.48371595995393,1.2940438392538838,0.6919474125789005,2.550677017575689,0.22753597762642264
2002-02-04,289.65,4.3,106.03,153.09,85.13,201.7268447126983,57.69620298215606,1.3327638546839122,0.6939778551033722,2.5186212057577815,0.22742094111412603
2002-02-05,297.75,4.42,150.85,196.42,112.64,207.6947194509054,60.44544959481891,1.3604016340640346,0.7051651056537953,2.6192544037130454,0.22897928686105073
2002-02-06,296.9,4.38,176.87,280.93,104.7,204.28775848840118,59.92418893188686,1.3739174575973145,0.7083265418997589,2.636148060964206,0.22379657018530885
2002-02-07,300.3,4.38,178.07,219.29,139.36,206.23936396945584,61.14627303093351,1.3888272180782884,0.7015865090602186,2.6460730648103135,0.22225517230336794
2002-02-08,304.0,4.46,116.33,176.72,69.09,205.7125034660095,61.977186224531025,1.3838162537955707,0.7027930219094678,2.7262256897027113,0.2212544389660696
2002-02-11,299.7,4.42,153.66,228.0,95.09,202.72741338639221,61.57001744641173,1.344383144274074,0.6972632135331427,2.734735433835015,0.21994774471674688
2002-02-12,300.5,4.48,175.17,243.23,104.04,199.97457028743727,61.86588160247087,1.3479468523003557,0.6998060420635803,2.7564986625900247,0.22101858185915108
2002-02-13,299.5,4.52,211.82,305.01,136.99,200.37185432085099,61.65140741797464,1.3309040598739184,0.7092925357148026,2.79652104934929,0.2237851518606504
2002-02-14,300.3,4.56,154.38,219.11,108.79,201.6691941750484,64.37838778268123,1.311887488933703,0.7167990031692993,2.7669943955217247,0.22422536991149666
2002-02-15,298.1,4.56,154.5,240.17,108.87,204.03039162315997,63.29655091751391,1.3273713336987507,0.7135227485457829,2.784764104547772,0.22532355062106438
2002-02-18,297.75,4.53,100.87,136.76,67.1,205.522582394212,63.36532067696924,1.324777135253316,0.7084763763747326,2.750302526048349,0.2244465982359258
2002-02-19,293.25,4.49,180.07,250.64,135.61,201.60340797880002,60.832616890365756,1.311436930688439,0.7128480205953325,2.692085934030357,0.22756849651027486
2002-02-20,291.7,4.43,152.93,195.61,110.37,202.1876452435132,60.30989891192247,1.3336143752941119,0.7110294276912541,2.6461242637908353,0.22995444289999264
2002-02-21,293.0,4.44,179.2,254.45,99.34,200.30559294659415,58.78444027119277,1.3450813464251055,0.7101433114144238,2.611485282297623,0.22639229629585703
2002-02-22,293.0,4.41,160.47,257.11,100.08,198.41904556302725,61.155218385693416,1.3400497740881354,0.7084171832117021,2.6192028328783974,0.22883906947206514
2002-02-25,292.7,4.39,159.69,236.94,80.29,198.88429312338403,62.3516317430842,1.327298280295327,0.7048700889797191,2.581847246487761,0.23221764903629533
2002-02-26,297.75,4.44,146.34,212.2,88.5,198.03054180669443,61.75212618995566,1.331504695876228,0.6982640098442219,2.593982117566042,0.23257530152391037
2002-02-27,296.4,4.46,142.01,215.44,97.55,197.07831016727073,62.251415576572555,1.3166326727614663,0.6895967523511105,2.5448200692119314,0.23543744659106772
2002-02-28,296.95,4.51,143.91,205.72,94.83,195.4702424613028,63.33229659575825,1.326495782551076,0.6927497672599029,2.5383982051110485,0.23454210548367943
2002-03-01,298.15,4.57,130.83,210.91,60.18,196.4642426042575,62.688127739425546,1.3349515617015735,0.6895615089748937,2.514660933139456,0.2345340447075709
2002-03-04,296.85,4.61,227.93,348.42,132.67,193.54984986841743,63.25742255772024,1.3366206242524798,0.6893947734042941,2.515112381598678,0.23804948618064664
2002-03-05,294.07,4.56,164.66,244.62,107.39,192.56777061948787,62.03102668205513,1.3476013522806778,0.6936998466618352,2.5622040144364493,0.23924943097792967
2002-03-06,293.35,4.53,137.54,198.38,73.0,192.14812012846212,60.97568850791544,1.3484779907545692,0.6780417101034549,2.5472689754175057,0.2338278233884744
2002-03-07,290.25,4.47,140.68,190.52,88.29,192.79615632201893,59.61137011583527,1.352715122458272,0.6669267016146052,2.5268869502842155,0.23047960254049837
2002-03-08,289.75,4.51,145.26,198.77,90.0,192.4910717516696,61.31754414093791,1.3461546491481728,0.6679823202375577,2.505540073787154,0.23002313319631207
2002-03-11,290.8,4.49,228.33,308.17,204.47,191.7321009681002,61.97266499495924,1.3758374152446415,0.6756121016843013,2.5326741766252465,0.2291193810387144
2002-03-12,294.05,4.5,218.93,272.03,163.58,193.4000362377987,64.15617559209703,1.385685715397684,0.6783166518129935,2.5050607381109566,0.23282884634777468
2002-03-13,293.55,4.53,190.65,225.7,178.35,190.53360298178148,64.90005278073644,1.3865580678203073,0.6698183721346532,2.4812870842748054,0.22874383488353842
2002-03-14,291.15,4.5,151.4,223.8,104.19,189.75891191935403,63.86909905474338,1.420852600140003,0.6706893984828757,2.438965662592053,0.22678240205086683
2002-03-15,290.05,4.49,158.84,230.33,115.27,190.16535909528727,62.09287742904795,1.4133343536924732,0.6660102271578667,2.462194766176993,0.2296270312572749
2002-03-18,292.45,4.5,184.03,300.88,85.7,196.4841623211984,62.02041188479539,1.4487873355050804,0.6655915373871991,2.4344937938543603,0.2297566268002907
2002-03-19,293.0,4.53,132.24,204.34,71.47,195.6557909557172,61.975218156842814,1.4544647981476158,0.663913930421466,2.466868073761305,0.22983592365825425
2002-03-20,292.45,4.53,176.2,257.63,117.21,194.7861855602029,61.38986096413857,1.4873032435622757,0.6645155940926667,2.515103664962901,0.23268946038390814
2002-03-21,293.15,4.51,136.2,213.37,72.81,194.15215159971444,60.6686857696574,1.4977582188732543,0.6601617064740661,2.537416936386385,0.23204024231717868
2002-03-22,297.75,4.54,160.06,245.04,95.06,197.60568712918837,60.97333573118629,1.488138194628424,0.6622600350549313,2.578150349331508,0.23056656784196133
2002-03-25,298.25,4.58,115.09,157.77,83.74,198.6969752829641,60.24627596773661,1.49092244191642,0.6595800495980233,2.5846038335499952,0.23111334373625608
2002-03-26,296.65,4.6,124.75,170.19,87.36,197.54590254204783,59.806884173818645,1.467125506742654,0.6592560864598686,2.598448084466263,0.22840533466778523
2002-03-27,302.15,4.68,135.93,223.89,49.14,203.37210091792713,62.40774859897017,1.4913115193811548,0.6627549889235745,2.626911702965815,0.22695780294833312
2002-03-28,302.65,4.64,82.54,148.11,36.6,202.47906307086453,62.67342924504069,1.508281081682893,0.6614938511288573,2.7128384884723755,0.23009406544225242
2002-03-29,302.7,4.64,161.51,230.02,109.63,204.5113691995308,62.788156389732066,1.5103532468305456,0.6663049417627492,2.6556346870548286,0.23052985395034878
2002-04-01,303.35,4.69,156.44,272.92,52.03,206.05580707279856,62.55830979497878,1.5043862978976734,0.6688204398919512,2.654446237321459,0.22944865438795145
2002-04-02,305.85,4.74,194.0,291.92,115.66,207.73127606780722,63.64353274279638,1.5033956077177164,0.6700303635736335,2.6748733499727426,0.23018753625271923
2002-04-03,302.75,4.66,175.52,222.7,127.38,205.0121632198289,63.58963398038916,1.4857031980521347,0.6709667054227151,2.6402141542534756,0.22569070194053187
2002-04-04,301.0,4.63,238.62,335.83,177.41,208.80257901508833,62.925523233312205,1.472144333397903,0.6614526255252727,2.698597444144452,0.22791878791271394
2002-04-05,300.05,4.58,201.63,315.88,124.55,206.48445637678577,62.77450956723964,1.4573207199865068,0.6698562591845575,2.6479895921711467,0.2273924320467472
2002-04-08,300.35,4.57,185.45,275.5,102.8,207.31293181189838,64.06862935467568,1.4355651528013784,0.672452261833927,2.6140884787483754,0.22947080236847095
2002-04-09,298.55,4.55,200.57,225.75,182.92,204.56685103234753,63.92915624170021,1.4543733646792922,0.6672982842360115,2.5810258744563903,0.22917547272125136
2002-04-10,301.75,4.62,172.04,205.81,145.66,210.4446517372309,64.75918604347238,1.4623080618386626,0.6669371723182648,2.5556011564899994,0.23106775581689207
2002-04-11,302.6,4.58,195.67,296.72,110.0,212.90736997584793,65.41424589138477,1.482615946756929,0.6622220295370189,2.588408540381106,0.23286527875632498
2002-04-12,302.15,4.59,151.5,203.31,106.59,211.18353128557513,66.0401434112967,1.5013650835711934,0.6603807706686048,2.567526526269247,0.23107993671547408
2002-04-15,299.85,4.47,187.64,266.2,120.02,210.6654840091029,65.49479099803692,1.5100462854502543,0.6575776119633732,2.578611805996914,0.22978132436063056
2002-04-16,298.25,4.42,203.75,294.85,142.1,210.0968946291128,64.50544076310521,1.490614466151229,0.6630168713091767,2.5999400118746436,0.2307151165133266
2002-04-17,302.05,4.46,96.57,169.2,24.33,211.68458058626,65.31234766353751,1.4872496023606032,0.665273680463363,2.6767980268463076,0.2328673323197415
2002-04-18,303.65,4.51,147.28,214.02,83.03,214.41486440875892,66.8953715515965,1.4999406415234104,0.6713686692163526,2.67248594746735,0.2344013390315292
2002-04-19,302.35,4.5,193.63,273.22,133.76,214.34045596666311,66.87683942355024,1.5073928404023114,0.6675945490952239,2.7328071231239095,0.23246159510239287
2002-04-22,302.9,4.56,118.97,163.08,86.56,215.20022428664174,65.02008078666694,1.4965181069024613,0.6632904548007106,2.6945708103312316,0.2324539634106358
2002-04-23,303.65,4.58,129.71,192.31,71.9,215.6536716567187,66.1326247391716,1.4793687499863613,0.6625767107402202,2.7585624713195043,0.2306429366122869
2002-04-24,304.05,4.57,114.12,161.68,79.91,216.87270871204507,65.91505640589139,1.4995741081046035,0.6616533189800693,2.794081900380269,0.23038571046106304
2002-04-25,307.65,4.62,106.27,144.7,68.97,219.9363731859374,66.15985164977847,1.5364816458487933,0.6683316735451397,2.8312948904651263,0.23466439028437147
2002-04-26,311.35,4.65,126.95,182.48,78.56,222.70848812294193,68.2266311703519,1.5502180323141785,0.674354038778153,2.8272896693066607,0.23395812985580555
2002-04-29,311.05,4.63,120.46,157.61,81.38,221.1020585627324,69.19825678502174,1.5229366961351163,0.6719361495514234,2.8275082345847,0.2308296698491207
2002-04-30,308.35,4.54,156.22,190.7,111.35,222.914542667079,68.14522305214055,1.503098542067614,0.669121778042804,2.8370318883345957,0.2297787006401767
2002-05-01,308.75,4.54,123.69,156.4,85.29,220.9072895903515,66.61943554818068,1.543771454544226,0.6737523115177882,2.841449310462807,0.23121388470863624
2002-05-02,307.85,4.55,120.86,169.77,68.52,221.2155891988785,64.37377189977425,1.5397823215245692,0.6752183307698537,2.8861471604119537,0.2276343123863634
2002-05-03,311.95,4.61,135.76,198.5,75.26,223.44738531449468,64.75754163636005,1.56095767507343,0.6830369956920268,2.910320393276343,0.2282111008681753
2002-05-06,312.7,4.62,155.93,174.41,151.8,227.93008468234746,64.2905641816857,1.5864214217801134,0.6794085487466767,2.930512512156133,0.23027846719849296
2002-05-07,311.45,4.63,178.97,201.98,134.78,225.0179447153838,62.377080871759105,1.5755073563744215,0.6886240655129856,2.934733948613451,0.2342841811925324
2002-05-08,308.2,4.59,163.12,243.93,93.9,221.08419794063678,63.073129133342725,1.5512564671258426,0.6811099645517552,2.912311657572952,0.23669969181150843
2002-05-09,309.6,4.63,196.93,316.47,127.09,219.9743483585843,62.77351206176897,1.5640508607847705,0.677519365334807,2.9320120967285486,0.23204177263447534
2002-05-10,311.05,4.67,117.88,182.16,58.82,221.7204628231858,64.10779110374497,1.532976925565778,0.6706884695210529,2.8810805850232915,0.23372829890002592
