Order_Date,customer_id,Sales,Category,Device,Country,State
2023-09-30,CUST_0585,101.78,Beauty,Desktop,United Kingdom,Texas
2023-09-30,CUST_0180,442.3,Clothing,Desktop,Australia,Queensland
2023-09-30,CUST_0714,210.05,Books,Mobile,Canada,Queensland
2023-09-30,CUST_0445,465.82,Electronics,Desktop,United States,New South Wales
2023-09-30,CUST_0301,485.09,Sports,Desktop,Australia,British Columbia
2023-09-30,CUST_0086,439.61,Books,Mobile,Australia,Queensland
2023-09-30,CUST_0073,303.09,Sports,Desktop,Australia,New York
2023-09-30,CUST_0287,330.28,Books,Desktop,United States,Ontario
2023-09-30,CUST_0581,207.01,Electronics,Mobile,Australia,Texas
2023-09-30,CUST_0162,382.18,Beauty,Desktop,United States,British Columbia
2023-09-30,CUST_0351,74.75,Electronics,Desktop,Australia,Ontario
2023-09-30,CUST_0344,184.41,Beauty,Desktop,United States,California
2023-09-30,CUST_0057,160.33,Electronics,Tablet,United States,California
2023-09-30,CUST_0632,345.35,Beauty,Mobile,Australia,Texas
2023-09-30,CUST_0131,114.47,Beauty,Mobile,Canada,Florida
2023-09-30,CUST_0515,381.97,Electronics,Mobile,Canada,Texas
2023-09-30,CUST_0722,155.94,Books,Tablet,United States,California
2023-10-01,CUST_0085,418.69,Electronics,Desktop,Australia,California
2023-10-01,CUST_0662,201.59,Clothing,Desktop,United Kingdom,Texas
2023-10-01,CUST_0532,94.09,Sports,Mobile,Australia,Queensland
2023-10-01,CUST_0122,248.56,Sports,Desktop,United Kingdom,New South Wales
2023-10-01,CUST_0451,493.91,Toys,Tablet,United Kingdom,New South Wales
2023-10-01,CUST_0702,417.17,Electronics,Mobile,Australia,New York
2023-10-01,CUST_0102,168.1,Books,Tablet,Australia,New South Wales
2023-10-01,CUST_0229,335.3,Electronics,Mobile,United States,New York
2023-10-01,CUST_0215,15.26,Home & Garden,Desktop,Canada,Florida
2023-10-01,CUST_0400,337.16,Toys,Tablet,United States,Texas
2023-10-01,CUST_0084,172.12,Toys,Desktop,Australia,Ontario
2023-10-01,CUST_0138,434.42,Home & Garden,Tablet,Australia,California
2023-10-02,CUST_0309,334.22,Beauty,Tablet,United Kingdom,New York
2023-10-02,CUST_0535,191.48,Electronics,Tablet,Australia,Florida
2023-10-02,CUST_0017,23.69,Electronics,Mobile,Canada,Texas
2023-10-02,CUST_0603,321.04,Books,Tablet,Australia,Queensland
2023-10-02,CUST_0283,393.69,Toys,Tablet,Canada,Florida
2023-10-02,CUST_0585,88.0,Beauty,Desktop,Canada,New South Wales
2023-10-02,CUST_0471,420.94,Books,Tablet,Canada,Texas
2023-10-02,CUST_0046,250.51,Home & Garden,Tablet,Australia,Florida
2023-10-02,CUST_0489,289.97,Home & Garden,Tablet,United States,New South Wales
2023-10-03,CUST_0733,396.65,Electronics,Mobile,Australia,New South Wales
2023-10-03,CUST_0044,48.4,Beauty,Mobile,Canada,New York
2023-10-03,CUST_0539,244.38,Sports,Desktop,United Kingdom,New South Wales
2023-10-03,CUST_0735,439.61,Toys,Desktop,Canada,Ontario
2023-10-03,CUST_0398,166.63,Books,Tablet,Canada,Florida
2023-10-03,CUST_0457,302.2,Books,Mobile,United States,New South Wales
2023-10-03,CUST_0386,353.32,Toys,Desktop,United Kingdom,Ontario
2023-10-03,CUST_0110,90.55,Toys,Mobile,Canada,British Columbia
2023-10-03,CUST_0063,277.72,Toys,Desktop,Australia,Queensland
2023-10-03,CUST_0067,312.26,Clothing,Desktop,United Kingdom,Ontario
2023-10-03,CUST_0530,65.28,Sports,Tablet,Australia,New South Wales
2023-10-03,CUST_0684,307.14,Home & Garden,Mobile,United Kingdom,California
2023-10-03,CUST_0127,421.71,Toys,Mobile,Australia,Queensland
2023-10-03,CUST_0614,167.43,Toys,Tablet,Australia,Ontario
2023-10-03,CUST_0503,243.3,Home & Garden,Mobile,United States,Florida
2023-10-04,CUST_0745,48.67,Sports,Desktop,United Kingdom,British Columbia
2023-10-04,CUST_0702,419.48,Clothing,Tablet,Australia,Texas
2023-10-04,CUST_0522,280.5,Home & Garden,Mobile,United Kingdom,Florida
2023-10-04,CUST_0191,306.24,Sports,Mobile,Canada,Ontario
2023-10-04,CUST_0746,367.02,Home & Garden,Desktop,United States,New York
2023-10-04,CUST_0081,348.5,Toys,Desktop,United States,California
2023-10-04,CUST_0064,445.37,Home & Garden,Desktop,Australia,Texas
2023-10-04,CUST_0430,346.02,Home & Garden,Tablet,United Kingdom,British Columbia
2023-10-04,CUST_0691,302.5,Sports,Desktop,United Kingdom,Queensland
2023-10-04,CUST_0184,270.54,Home & Garden,Tablet,United States,New York
2023-10-04,CUST_0316,286.01,Toys,Mobile,United States,New South Wales
2023-10-04,CUST_0550,153.79,Toys,Desktop,United States,Ontario
2023-10-04,CUST_0196,468.23,Sports,Mobile,United Kingdom,New South Wales
2023-10-04,CUST_0561,245.21,Books,Mobile,Canada,California
2023-10-04,CUST_0110,304.34,Toys,Desktop,United States,British Columbia
2023-10-04,CUST_0388,339.94,Sports,Tablet,Canada,Ontario
2023-10-04,CUST_0460,462.43,Sports,Tablet,Australia,Queensland
2023-10-04,CUST_0335,46.16,Electronics,Tablet,Australia,Florida
2023-10-04,CUST_0062,205.48,Home & Garden,Desktop,United States,British Columbia
2023-10-04,CUST_0601,258.91,Home & Garden,Tablet,Australia,Texas
2023-10-04,CUST_0674,443.66,Toys,Mobile,Australia,Ontario
2023-10-04,CUST_0126,496.13,Beauty,Desktop,Canada,British Columbia
2023-10-04,CUST_0065,320.86,Home & Garden,Tablet,Australia,Florida
2023-10-04,CUST_0110,394.21,Beauty,Mobile,Australia,Ontario
2023-10-05,CUST_0284,349.19,Beauty,Mobile,United Kingdom,New York
2023-10-05,CUST_0536,154.79,Electronics,Tablet,United States,California
2023-10-05,CUST_0003,324.07,Beauty,Desktop,United Kingdom,New South Wales
2023-10-05,CUST_0345,244.81,Sports,Mobile,United States,Ontario
2023-10-05,CUST_0658,439.17,Clothing,Desktop,United Kingdom,British Columbia
2023-10-05,CUST_0001,351.23,Books,Mobile,Canada,California
2023-10-05,CUST_0240,434.63,Clothing,Tablet,Canada,Texas
2023-10-05,CUST_0169,250.37,Home & Garden,Desktop,United States,New York
2023-10-05,CUST_0079,495.64,Books,Desktop,Canada,Texas
2023-10-05,CUST_0762,76.36,Beauty,Mobile,United Kingdom,Florida
2023-10-05,CUST_0663,444.2,Books,Mobile,Canada,Ontario
2023-10-05,CUST_0473,277.96,Electronics,Desktop,Australia,Florida
2023-10-05,CUST_0043,293.73,Books,Mobile,United States,Texas
2023-10-05,CUST_0743,344.03,Sports,Desktop,United States,Florida
2023-10-06,CUST_0607,200.53,Beauty,Desktop,Canada,Ontario
2023-10-06,CUST_0224,414.18,Home & Garden,Mobile,United Kingdom,Ontario
2023-10-06,CUST_0344,143.27,Electronics,Mobile,United States,Queensland
2023-10-06,CUST_0100,179.12,Books,Mobile,United Kingdom,California
2023-10-06,CUST_0142,212.57,Home & Garden,Mobile,United Kingdom,California
2023-10-06,CUST_0683,107.22,Beauty,Desktop,Canada,Florida
2023-10-06,CUST_0299,55.6,Home & Garden,Tablet,United Kingdom,Queensland
2023-10-06,CUST_0312,313.44,Home & Garden,Tablet,United States,Queensland
2023-10-06,CUST_0702,49.04,Beauty,Desktop,Australia,California
2023-10-06,CUST_0764,229.42,Sports,Tablet,Canada,Ontario
2023-10-06,CUST_0220,32.35,Sports,Tablet,United Kingdom,Texas
2023-10-06,CUST_0510,223.26,Books,Desktop,United Kingdom,Ontario
2023-10-06,CUST_0437,308.23,Toys,Desktop,United Kingdom,New South Wales
2023-10-06,CUST_0539,29.3,Toys,Tablet,United Kingdom,California
2023-10-06,CUST_0473,94.8,Home & Garden,Desktop,Australia,Florida
2023-10-06,CUST_0456,261.37,Toys,Desktop,United Kingdom,Queensland
2023-10-06,CUST_0080,422.74,Toys,Tablet,Australia,Texas
2023-10-06,CUST_0132,439.79,Clothing,Tablet,United States,California
2023-10-06,CUST_0061,396.13,Clothing,Desktop,United Kingdom,British Columbia
2023-10-07,CUST_0216,395.02,Sports,Tablet,United Kingdom,Queensland
2023-10-07,CUST_0010,401.0,Sports,Desktop,United States,British Columbia
2023-10-07,CUST_0346,65.84,Clothing,Desktop,Canada,Queensland
2023-10-07,CUST_0751,93.61,Books,Desktop,Canada,Florida
2023-10-07,CUST_0371,489.49,Clothing,Desktop,Canada,California
2023-10-07,CUST_0234,479.18,Electronics,Tablet,United States,Texas
2023-10-07,CUST_0795,208.06,Sports,Desktop,Australia,California
2023-10-07,CUST_0452,201.84,Clothing,Tablet,United Kingdom,Florida
2023-10-07,CUST_0592,206.15,Books,Mobile,Canada,Florida
2023-10-07,CUST_0770,453.91,Sports,Mobile,Australia,Queensland
2023-10-07,CUST_0645,138.38,Books,Desktop,United States,California
2023-10-07,CUST_0482,144.55,Electronics,Desktop,Australia,Queensland
2023-10-07,CUST_0363,32.26,Beauty,Tablet,United Kingdom,New South Wales
2023-10-07,CUST_0623,333.42,Books,Mobile,United Kingdom,British Columbia
2023-10-07,CUST_0530,371.65,Beauty,Mobile,United States,New South Wales
2023-10-07,CUST_0615,281.94,Beauty,Tablet,United States,California
2023-10-07,CUST_0113,372.86,Books,Tablet,Canada,Ontario
2023-10-08,CUST_0492,405.95,Sports,Tablet,United Kingdom,Ontario
2023-10-08,CUST_0040,59.22,Beauty,Tablet,United Kingdom,Florida
2023-10-08,CUST_0369,52.36,Books,Desktop,United Kingdom,British Columbia
2023-10-08,CUST_0581,425.65,Home & Garden,Desktop,Canada,Florida
2023-10-08,CUST_0674,10.53,Beauty,Tablet,United Kingdom,Ontario
2023-10-08,CUST_0235,245.88,Home & Garden,Desktop,United States,California
2023-10-08,CUST_0628,253.63,Clothing,Tablet,Australia,Ontario
2023-10-08,CUST_0242,276.93,Beauty,Tablet,United Kingdom,California
2023-10-08,CUST_0228,273.15,Beauty,Mobile,United States,British Columbia
2023-10-08,CUST_0580,253.21,Toys,Mobile,Canada,California
2023-10-08,CUST_0638,422.58,Home & Garden,Desktop,United States,California
2023-10-08,CUST_0343,380.55,Electronics,Mobile,United States,Texas
2023-10-09,CUST_0301,87.5,Electronics,Tablet,United Kingdom,New York
2023-10-09,CUST_0089,66.83,Sports,Tablet,United States,Ontario
2023-10-09,CUST_0630,320.41,Home & Garden,Mobile,Australia,New South Wales
2023-10-09,CUST_0766,12.85,Toys,Tablet,Canada,Texas
2023-10-09,CUST_0067,473.51,Beauty,Mobile,Canada,Texas
2023-10-09,CUST_0414,194.76,Home & Garden,Desktop,Australia,Texas
2023-10-09,CUST_0112,122.34,Toys,Desktop,United Kingdom,British Columbia
2023-10-09,CUST_0520,238.98,Electronics,Tablet,United States,California
2023-10-09,CUST_0439,483.48,Beauty,Desktop,United States,Texas
2023-10-09,CUST_0473,11.34,Electronics,Tablet,United States,Texas
2023-10-09,CUST_0256,68.18,Electronics,Tablet,Canada,Queensland
2023-10-09,CUST_0529,369.63,Books,Desktop,United States,California
2023-10-09,CUST_0073,251.88,Clothing,Desktop,United States,Ontario
2023-10-09,CUST_0565,421.84,Home & Garden,Desktop,United Kingdom,Texas
2023-10-09,CUST_0529,220.55,Sports,Tablet,United Kingdom,Queensland
2023-10-09,CUST_0474,144.22,Toys,Desktop,Canada,Florida
2023-10-09,CUST_0447,439.71,Beauty,Tablet,Australia,California
2023-10-09,CUST_0371,391.56,Beauty,Mobile,Canada,Texas
2023-10-09,CUST_0498,378.7,Toys,Tablet,Canada,British Columbia
2023-10-09,CUST_0196,245.88,Beauty,Tablet,United States,Texas
2023-10-10,CUST_0716,367.68,Toys,Desktop,United States,Florida
2023-10-10,CUST_0490,207.92,Beauty,Desktop,Canada,California
2023-10-10,CUST_0580,435.49,Beauty,Tablet,Australia,Texas
2023-10-10,CUST_0373,108.86,Beauty,Desktop,Canada,Ontario
2023-10-10,CUST_0349,98.45,Electronics,Tablet,United Kingdom,New South Wales
2023-10-10,CUST_0578,342.67,Books,Tablet,Canada,Florida
2023-10-10,CUST_0580,497.87,Sports,Mobile,Australia,Ontario
2023-10-10,CUST_0464,281.12,Electronics,Tablet,Canada,New South Wales
2023-10-10,CUST_0281,33.98,Electronics,Mobile,Australia,New York
2023-10-10,CUST_0733,406.25,Clothing,Desktop,Canada,New York
2023-10-10,CUST_0775,467.45,Toys,Desktop,Canada,Florida
2023-10-10,CUST_0332,288.51,Sports,Tablet,United States,Florida
2023-10-10,CUST_0427,155.33,Clothing,Desktop,Canada,Ontario
2023-10-10,CUST_0191,487.73,Home & Garden,Tablet,Canada,California
2023-10-10,CUST_0601,162.32,Books,Desktop,United States,Queensland
2023-10-11,CUST_0733,366.28,Clothing,Desktop,Canada,California
2023-10-11,CUST_0165,319.36,Toys,Tablet,Australia,California
2023-10-11,CUST_0353,123.73,Clothing,Tablet,United Kingdom,Queensland
2023-10-11,CUST_0112,331.58,Home & Garden,Desktop,Canada,British Columbia
2023-10-11,CUST_0329,96.59,Beauty,Tablet,United Kingdom,Texas
2023-10-11,CUST_0677,156.42,Electronics,Tablet,Australia,New York
2023-10-11,CUST_0346,448.93,Toys,Desktop,Canada,British Columbia
2023-10-11,CUST_0462,451.57,Home & Garden,Desktop,Canada,Ontario
2023-10-11,CUST_0157,466.89,Electronics,Desktop,United Kingdom,British Columbia
2023-10-11,CUST_0136,329.5,Beauty,Desktop,Australia,British Columbia
2023-10-11,CUST_0170,241.96,Clothing,Tablet,Canada,Florida
2023-10-11,CUST_0242,228.61,Beauty,Desktop,Australia,New York
2023-10-11,CUST_0109,406.27,Electronics,Tablet,Canada,British Columbia
2023-10-11,CUST_0350,273.47,Home & Garden,Mobile,Canada,Ontario
2023-10-11,CUST_0031,370.12,Electronics,Desktop,Canada,New York
2023-10-11,CUST_0262,188.41,Books,Mobile,Australia,Ontario
2023-10-11,CUST_0379,97.35,Electronics,Tablet,United Kingdom,Florida
2023-10-11,CUST_0546,49.93,Home & Garden,Tablet,Australia,Texas
2023-10-11,CUST_0458,390.22,Books,Mobile,Australia,Queensland
2023-10-11,CUST_0253,277.83,Books,Mobile,United States,Ontario
2023-10-12,CUST_0103,58.86,Home & Garden,Desktop,Canada,New South Wales
2023-10-12,CUST_0317,26.35,Books,Tablet,Canada,Texas
2023-10-12,CUST_0338,174.02,Toys,Tablet,Canada,Ontario
2023-10-12,CUST_0162,233.69,Home & Garden,Desktop,Canada,Ontario
2023-10-12,CUST_0483,217.12,Sports,Tablet,Australia,New York
2023-10-12,CUST_0716,328.45,Home & Garden,Desktop,United States,Queensland
2023-10-12,CUST_0524,218.45,Home & Garden,Mobile,United Kingdom,Texas
2023-10-12,CUST_0161,461.76,Toys,Mobile,Australia,New South Wales
2023-10-12,CUST_0480,43.18,Beauty,Desktop,Australia,Queensland
2023-10-12,CUST_0629,296.31,Clothing,Mobile,United Kingdom,New York
2023-10-12,CUST_0535,11.35,Beauty,Desktop,Australia,California
2023-10-12,CUST_0553,386.38,Electronics,Tablet,United Kingdom,New York
2023-10-12,CUST_0085,325.95,Sports,Mobile,United Kingdom,California
2023-10-13,CUST_0078,405.93,Toys,Tablet,United States,California
2023-10-13,CUST_0453,341.06,Sports,Mobile,Canada,Texas
2023-10-13,CUST_0533,66.96,Clothing,Tablet,Australia,Texas
2023-10-13,CUST_0790,131.11,Electronics,Desktop,Australia,Texas
2023-10-13,CUST_0311,375.35,Toys,Tablet,United Kingdom,New York
2023-10-13,CUST_0064,36.85,Sports,Tablet,Australia,Texas
2023-10-13,CUST_0184,124.56,Beauty,Desktop,United Kingdom,Texas
2023-10-13,CUST_0738,390.92,Clothing,Tablet,Australia,California
2023-10-13,CUST_0231,414.81,Clothing,Tablet,Canada,Ontario
2023-10-13,CUST_0185,21.68,Clothing,Mobile,Canada,Ontario
2023-10-13,CUST_0640,45.0,Beauty,Tablet,United States,British Columbia
2023-10-13,CUST_0700,24.57,Home & Garden,Desktop,Canada,California
2023-10-13,CUST_0066,11.44,Electronics,Desktop,Canada,Texas
2023-10-13,CUST_0799,464.55,Clothing,Tablet,Canada,California
2023-10-13,CUST_0750,302.58,Home & Garden,Tablet,Canada,Ontario
2023-10-13,CUST_0694,154.53,Sports,Tablet,Australia,Florida
2023-10-13,CUST_0667,454.77,Clothing,Mobile,Canada,Ontario
2023-10-13,CUST_0691,373.44,Toys,Tablet,United Kingdom,New York
2023-10-13,CUST_0476,315.92,Beauty,Tablet,Canada,Ontario
2023-10-13,CUST_0035,282.4,Beauty,Tablet,Australia,British Columbia
2023-10-14,CUST_0562,76.21,Beauty,Tablet,Canada,Queensland
2023-10-14,CUST_0095,257.94,Toys,Mobile,Canada,Florida
2023-10-14,CUST_0431,371.48,Electronics,Mobile,Canada,Texas
2023-10-14,CUST_0746,373.35,Home & Garden,Mobile,United Kingdom,New York
2023-10-14,CUST_0704,120.68,Home & Garden,Mobile,Australia,Florida
2023-10-14,CUST_0649,256.65,Toys,Desktop,United Kingdom,New South Wales
2023-10-14,CUST_0184,236.73,Home & Garden,Desktop,Australia,California
2023-10-14,CUST_0609,381.65,Electronics,Mobile,Australia,Ontario
2023-10-14,CUST_0731,406.13,Electronics,Desktop,Canada,New York
2023-10-14,CUST_0027,377.4,Sports,Mobile,Canada,Florida
2023-10-14,CUST_0636,85.54,Home & Garden,Desktop,United States,California
2023-10-14,CUST_0549,65.78,Beauty,Mobile,United States,California
2023-10-14,CUST_0567,265.31,Beauty,Desktop,United Kingdom,California
2023-10-14,CUST_0402,273.71,Beauty,Desktop,Australia,Queensland
2023-10-14,CUST_0439,168.38,Electronics,Tablet,United States,Queensland
2023-10-14,CUST_0254,211.0,Books,Desktop,United Kingdom,British Columbia
2023-10-14,CUST_0329,253.0,Sports,Desktop,United States,Florida
2023-10-14,CUST_0620,193.74,Books,Tablet,United States,Queensland
2023-10-15,CUST_0153,273.9,Books,Mobile,Australia,Queensland
2023-10-15,CUST_0539,268.8,Books,Desktop,United States,California
2023-10-15,CUST_0523,406.26,Home & Garden,Desktop,Australia,Queensland
2023-10-15,CUST_0748,151.5,Clothing,Desktop,Canada,Florida
2023-10-15,CUST_0569,402.25,Electronics,Desktop,Canada,Florida
2023-10-15,CUST_0792,376.16,Clothing,Desktop,United Kingdom,Queensland
2023-10-15,CUST_0030,305.65,Beauty,Tablet,Australia,Florida
2023-10-15,CUST_0742,455.5,Electronics,Mobile,United Kingdom,British Columbia
2023-10-15,CUST_0626,405.44,Electronics,Tablet,United Kingdom,New York
2023-10-15,CUST_0002,275.41,Electronics,Mobile,United Kingdom,Queensland
2023-10-15,CUST_0313,400.94,Home & Garden,Desktop,Australia,California
2023-10-15,CUST_0031,167.61,Sports,Tablet,United Kingdom,Ontario
2023-10-15,CUST_0406,47.25,Clothing,Desktop,Australia,British Columbia
2023-10-15,CUST_0624,479.08,Electronics,Desktop,Australia,New South Wales
2023-10-15,CUST_0615,443.64,Sports,Tablet,Canada,Ontario
2023-10-15,CUST_0522,192.9,Toys,Tablet,Canada,New South Wales
2023-10-15,CUST_0295,241.85,Clothing,Tablet,United States,New York
2023-10-16,CUST_0550,78.69,Clothing,Mobile,Australia,Florida
2023-10-16,CUST_0488,391.23,Sports,Tablet,United States,Queensland
2023-10-16,CUST_0392,436.11,Home & Garden,Mobile,United States,New York
2023-10-16,CUST_0124,94.71,Clothing,Desktop,Canada,New York
2023-10-16,CUST_0296,197.18,Books,Tablet,United States,Texas
2023-10-16,CUST_0546,164.96,Home & Garden,Desktop,United Kingdom,Texas
2023-10-16,CUST_0375,318.63,Electronics,Mobile,United States,Queensland
2023-10-16,CUST_0316,210.81,Sports,Desktop,Canada,Texas
2023-10-16,CUST_0434,450.45,Toys,Mobile,United Kingdom,New South Wales
2023-10-16,CUST_0047,214.14,Books,Desktop,United States,Queensland
2023-10-16,CUST_0289,63.9,Toys,Mobile,United Kingdom,California
2023-10-16,CUST_0245,198.74,Books,Desktop,Australia,New South Wales
2023-10-16,CUST_0726,116.58,Sports,Mobile,Australia,Queensland
2023-10-17,CUST_0228,443.47,Electronics,Mobile,United States,New South Wales
2023-10-17,CUST_0034,138.78,Toys,Desktop,Australia,Texas
2023-10-17,CUST_0287,98.15,Clothing,Tablet,Canada,Texas
2023-10-17,CUST_0393,164.13,Home & Garden,Mobile,Australia,California
2023-10-17,CUST_0450,427.94,Electronics,Mobile,Canada,New York
2023-10-17,CUST_0519,138.79,Beauty,Desktop,United States,Florida
2023-10-17,CUST_0649,406.19,Clothing,Mobile,United States,New York
2023-10-17,CUST_0103,205.33,Toys,Desktop,Australia,New York
2023-10-17,CUST_0281,343.7,Books,Mobile,Canada,California
2023-10-17,CUST_0062,205.07,Beauty,Mobile,Canada,Queensland
2023-10-17,CUST_0505,239.05,Clothing,Desktop,United States,New South Wales
2023-10-17,CUST_0122,316.09,Sports,Desktop,Canada,New York
2023-10-17,CUST_0745,293.89,Sports,Desktop,Canada,California
2023-10-17,CUST_0315,187.41,Beauty,Tablet,United Kingdom,New South Wales
2023-10-17,CUST_0320,28.89,Books,Mobile,United States,Ontario
2023-10-17,CUST_0778,181.79,Electronics,Tablet,United States,British Columbia
2023-10-18,CUST_0076,94.6,Beauty,Mobile,United States,British Columbia
2023-10-18,CUST_0734,65.87,Toys,Tablet,Canada,California
2023-10-18,CUST_0662,54.32,Sports,Desktop,Canada,New York
2023-10-18,CUST_0328,244.4,Beauty,Desktop,United Kingdom,New York
2023-10-18,CUST_0752,227.51,Home & Garden,Mobile,United Kingdom,British Columbia
2023-10-18,CUST_0631,144.7,Toys,Desktop,United States,Queensland
2023-10-18,CUST_0273,260.73,Clothing,Desktop,Australia,California
2023-10-18,CUST_0153,242.94,Beauty,Desktop,United States,California
2023-10-18,CUST_0584,208.48,Toys,Tablet,United States,Florida
2023-10-18,CUST_0329,137.68,Beauty,Tablet,Australia,British Columbia
2023-10-18,CUST_0375,356.15,Clothing,Tablet,Canada,Queensland
2023-10-18,CUST_0378,40.1,Toys,Desktop,Canada,New York
2023-10-18,CUST_0300,282.2,Toys,Desktop,Canada,Florida
2023-10-18,CUST_0557,93.47,Sports,Desktop,United Kingdom,Queensland
2023-10-18,CUST_0440,24.1,Beauty,Desktop,United States,Queensland
2023-10-18,CUST_0159,391.21,Beauty,Mobile,United States,California
2023-10-18,CUST_0738,142.02,Electronics,Desktop,United States,Queensland
2023-10-18,CUST_0305,416.87,Sports,Desktop,Australia,California
2023-10-18,CUST_0512,53.86,Books,Desktop,Canada,Ontario
2023-10-18,CUST_0121,281.5,Toys,Tablet,Canada,New South Wales
2023-10-19,CUST_0720,142.75,Books,Desktop,United States,Florida
2023-10-19,CUST_0720,44.88,Clothing,Mobile,Canada,New South Wales
2023-10-19,CUST_0430,177.04,Books,Mobile,United Kingdom,Texas
2023-10-19,CUST_0292,494.66,Sports,Tablet,Australia,New York
2023-10-19,CUST_0157,376.39,Sports,Mobile,Australia,Queensland
2023-10-19,CUST_0625,97.25,Books,Desktop,Australia,Florida
2023-10-19,CUST_0787,62.94,Books,Mobile,Australia,Florida
2023-10-19,CUST_0252,455.47,Home & Garden,Desktop,Canada,California
2023-10-19,CUST_0726,331.09,Toys,Tablet,United States,New York
2023-10-19,CUST_0444,287.66,Toys,Mobile,United Kingdom,Texas
2023-10-19,CUST_0172,102.99,Toys,Desktop,Australia,New York
2023-10-19,CUST_0408,61.33,Home & Garden,Tablet,United Kingdom,Texas
2023-10-19,CUST_0459,160.56,Home & Garden,Desktop,United Kingdom,Florida
2023-10-19,CUST_0049,297.21,Clothing,Mobile,Canada,New York
2023-10-19,CUST_0260,369.28,Sports,Mobile,Canada,Ontario
2023-10-19,CUST_0474,430.82,Toys,Mobile,United Kingdom,Florida
2023-10-19,CUST_0570,118.77,Beauty,Tablet,United Kingdom,California
2023-10-19,CUST_0222,241.63,Electronics,Desktop,United Kingdom,Florida
2023-10-19,CUST_0355,356.68,Sports,Desktop,United Kingdom,Texas
2023-10-20,CUST_0463,415.23,Electronics,Desktop,Australia,California
2023-10-20,CUST_0292,478.54,Sports,Desktop,United Kingdom,New York
2023-10-20,CUST_0313,127.67,Toys,Mobile,Canada,New South Wales
2023-10-20,CUST_0665,212.89,Books,Mobile,Australia,British Columbia
2023-10-20,CUST_0030,426.22,Books,Mobile,United Kingdom,British Columbia
2023-10-20,CUST_0306,437.38,Books,Mobile,Canada,Texas
2023-10-20,CUST_0661,415.87,Clothing,Mobile,United States,California
2023-10-20,CUST_0431,14.13,Electronics,Tablet,Australia,Texas
2023-10-21,CUST_0749,327.66,Beauty,Desktop,United States,British Columbia
2023-10-21,CUST_0749,321.07,Beauty,Mobile,United States,New South Wales
2023-10-21,CUST_0155,467.57,Home & Garden,Mobile,United States,New South Wales
2023-10-21,CUST_0374,16.64,Books,Mobile,United Kingdom,Queensland
2023-10-21,CUST_0281,109.31,Books,Tablet,Australia,New South Wales
2023-10-21,CUST_0355,204.04,Home & Garden,Desktop,Canada,Florida
2023-10-21,CUST_0166,190.84,Toys,Desktop,Canada,Queensland
2023-10-21,CUST_0065,346.87,Clothing,Mobile,Canada,New York
2023-10-21,CUST_0800,315.83,Beauty,Desktop,Canada,Texas
2023-10-21,CUST_0222,13.15,Books,Desktop,United States,Texas
2023-10-21,CUST_0163,126.57,Beauty,Tablet,United Kingdom,Texas
2023-10-21,CUST_0480,389.96,Electronics,Mobile,United States,New York
2023-10-21,CUST_0081,99.75,Books,Tablet,United States,Ontario
2023-10-21,CUST_0109,173.13,Clothing,Tablet,Australia,Queensland
2023-10-22,CUST_0178,456.94,Books,Tablet,United Kingdom,Ontario
2023-10-22,CUST_0039,184.27,Clothing,Mobile,United Kingdom,Florida
2023-10-22,CUST_0216,479.91,Books,Desktop,Canada,California
2023-10-22,CUST_0598,68.75,Books,Desktop,Australia,Queensland
2023-10-22,CUST_0234,187.48,Clothing,Tablet,United Kingdom,Ontario
2023-10-22,CUST_0295,269.16,Home & Garden,Tablet,Australia,New South Wales
2023-10-22,CUST_0113,42.54,Toys,Desktop,Canada,Texas
2023-10-22,CUST_0109,273.25,Clothing,Tablet,United States,New York
2023-10-22,CUST_0518,137.28,Toys,Tablet,Australia,California
2023-10-22,CUST_0120,459.93,Beauty,Desktop,United Kingdom,New South Wales
2023-10-22,CUST_0493,161.41,Books,Mobile,Canada,Texas
2023-10-22,CUST_0327,70.32,Beauty,Desktop,Australia,New South Wales
2023-10-22,CUST_0080,180.49,Beauty,Desktop,United States,Texas
2023-10-22,CUST_0664,340.48,Beauty,Tablet,United Kingdom,Florida
2023-10-22,CUST_0007,18.82,Home & Garden,Mobile,Australia,British Columbia
2023-10-22,CUST_0358,451.09,Beauty,Mobile,Australia,British Columbia
2023-10-22,CUST_0159,282.84,Books,Desktop,Canada,New South Wales
2023-10-22,CUST_0118,186.78,Toys,Tablet,United States,Florida
2023-10-23,CUST_0128,191.54,Clothing,Mobile,United States,Florida
2023-10-23,CUST_0151,439.34,Beauty,Desktop,Canada,California
2023-10-23,CUST_0274,303.55,Beauty,Mobile,United States,Florida
2023-10-23,CUST_0592,235.0,Beauty,Tablet,Australia,Florida
2023-10-23,CUST_0182,255.11,Electronics,Tablet,United Kingdom,New York
2023-10-23,CUST_0251,363.8,Electronics,Desktop,United States,New South Wales
2023-10-23,CUST_0411,418.33,Clothing,Desktop,United Kingdom,Texas
2023-10-23,CUST_0262,491.82,Electronics,Tablet,Canada,California
2023-10-23,CUST_0192,371.21,Beauty,Desktop,Australia,British Columbia
2023-10-23,CUST_0421,128.84,Toys,Mobile,United Kingdom,Florida
2023-10-23,CUST_0606,322.48,Books,Mobile,Canada,British Columbia
2023-10-23,CUST_0733,375.8,Beauty,Mobile,United States,New York
2023-10-23,CUST_0126,22.45,Sports,Mobile,United States,California
